0.000000,0.000000,0.000001,0.000001,0.000002,0.000002,0.000003,0.000004,0.000006,0.000008,0.000010,0.000012,0.000020,0.000025,0.000034,0.000048,0.000057,0.000059,0.000083,0.000114,0.000137,0.000163,0.000159,0.000200,0.000312,0.000393,0.000414,0.000470,0.000528,0.000546,0.000735,0.000985,0.001042,0.001127,0.001269,0.001347,0.001552,0.001888,0.002128,0.002312,0.002177,0.002588,0.002480,0.003203,0.003465,0.003011,0.003384,0.003284,0.003075,0.003292,0.003037,0.003282,0.002908,0.002389,0.003236,0.002822,0.002710,0.002718,0.002410,0.002789,0.002408,0.001776,0.001934,0.001559,0.001729,0.001499,0.001161,0.001198,0.000974,0.000812,0.000694,0.000525,0.000496,0.000412,0.000420,0.000251,0.000255,0.000191,0.000182,0.000142,0.000083,0.000097,0.000058,0.000050,0.000041,0.000028,0.000024,0.000018,0.000013,0.000010,0.000007,0.000007,0.000004,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000000
0.000001,0.000001,0.000001,0.000002,0.000002,0.000003,0.000004,0.000006,0.000006,0.000012,0.000014,0.000019,0.000021,0.000031,0.000042,0.000052,0.000078,0.000091,0.000120,0.000158,0.000201,0.000249,0.000247,0.000386,0.000334,0.000415,0.000546,0.000693,0.000933,0.000986,0.000891,0.001326,0.001322,0.001543,0.002087,0.002167,0.002362,0.002468,0.002198,0.002550,0.003290,0.003199,0.003330,0.004207,0.003967,0.004514,0.003668,0.004374,0.004084,0.004074,0.004470,0.004495,0.004004,0.003460,0.004629,0.003978,0.002969,0.003168,0.003588,0.003054,0.003525,0.002421,0.002684,0.002471,0.002095,0.001848,0.001696,0.001479,0.001103,0.000992,0.000841,0.000831,0.000678,0.000594,0.000533,0.000348,0.000347,0.000237,0.000187,0.000161,0.000147,0.000117,0.000086,0.000082,0.000065,0.000043,0.000033,0.000024,0.000017,0.000013,0.000010,0.000008,0.000006,0.000004,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001
0.000001,0.000001,0.000001,0.000002,0.000003,0.000004,0.000005,0.000007,0.000010,0.000013,0.000014,0.000027,0.000031,0.000042,0.000047,0.000068,0.000096,0.000136,0.000162,0.000170,0.000202,0.000327,0.000375,0.000395,0.000580,0.000534,0.000710,0.000987,0.001272,0.001221,0.001839,0.001278,0.001952,0.002349,0.002640,0.002724,0.002775,0.003725,0.002763,0.004232,0.004391,0.003951,0.003848,0.004591,0.006020,0.005012,0.005592,0.006098,0.005375,0.005501,0.006451,0.005746,0.005805,0.004914,0.005667,0.005428,0.005012,0.004763,0.004737,0.003496,0.003515,0.003346,0.003334,0.002644,0.002709,0.002123,0.002480,0.001638,0.001539,0.001411,0.001104,0.001279,0.000896,0.000715,0.000587,0.000564,0.000448,0.000383,0.000295,0.000216,0.000230,0.000169,0.000117,0.000093,0.000072,0.000053,0.000048,0.000035,0.000021,0.000022,0.000014,0.000010,0.000008,0.000006,0.000004,0.000002,0.000002,0.000001,0.000001,0.000001
0.000001,0.000001,0.000002,0.000003,0.000003,0.000005,0.000008,0.000009,0.000014,0.000018,0.000025,0.000033,0.000035,0.000060,0.000055,0.000099,0.000122,0.000136,0.000168,0.000250,0.000307,0.000375,0.000466,0.000605,0.000647,0.000878,0.000893,0.001115,0.001260,0.001655,0.002133,0.002179,0.002714,0.002861,0.003043,0.003896,0.004009,0.004260,0.004584,0.005591,0.005531,0.006816,0.006636,0.005797,0.007977,0.006446,0.007971,0.007593,0.007257,0.007796,0.007762,0.007605,0.007946,0.007486,0.004488,0.006624,0.006585,0.006577,0.004630,0.004882,0.004499,0.004675,0.004550,0.004203,0.003659,0.003130,0.003004,0.001894,0.002282,0.002087,0.001673,0.001350,0.001188,0.000834,0.000978,0.000664,0.000482,0.000462,0.000378,0.000323,0.000242,0.000185,0.000157,0.000122,0.000091,0.000062,0.000060,0.000047,0.000030,0.000026,0.000017,0.000013,0.000009,0.000007,0.000006,0.000004,0.000003,0.000002,0.000001,0.000001
0.000001,0.000002,0.000002,0.000003,0.000005,0.000007,0.000008,0.000011,0.000016,0.000018,0.000038,0.000034,0.000053,0.000086,0.000093,0.000137,0.000140,0.000197,0.000260,0.000289,0.000402,0.000465,0.000645,0.000818,0.000923,0.000914,0.001277,0.001450,0.001781,0.001972,0.002329,0.003046,0.003443,0.003948,0.004075,0.004610,0.005758,0.005130,0.006840,0.007625,0.005981,0.007720,0.006221,0.008180,0.008196,0.008379,0.008730,0.008811,0.010099,0.009702,0.010509,0.011975,0.009589,0.008611,0.008188,0.007792,0.007699,0.007471,0.007793,0.007193,0.007254,0.006970,0.005916,0.005351,0.004466,0.003419,0.003603,0.003215,0.002437,0.002827,0.002411,0.001716,0.001638,0.001223,0.001047,0.000859,0.000825,0.000627,0.000457,0.000412,0.000336,0.000267,0.000200,0.000152,0.000140,0.000094,0.000073,0.000053,0.000044,0.000036,0.000025,0.000018,0.000013,0.000009,0.000007,0.000004,0.000004,0.000002,0.000002,0.000001
0.000002,0.000002,0.000003,0.000004,0.000007,0.000009,0.000012,0.000018,0.000024,0.000028,0.000045,0.000052,0.000079,0.000100,0.000137,0.000175,0.000215,0.000287,0.000336,0.000430,0.000396,0.000542,0.000795,0.001084,0.001184,0.001159,0.001565,0.001684,0.002765,0.002252,0.003088,0.003718,0.004488,0.004926,0.006015,0.006309,0.007071,0.007776,0.008715,0.008068,0.008438,0.009210,0.010704,0.010470,0.009954,0.014037,0.012177,0.012321,0.013918,0.012134,0.014199,0.011545,0.011732,0.011969,0.012088,0.009923,0.011903,0.010776,0.009240,0.007759,0.008402,0.008062,0.008790,0.006827,0.005257,0.005526,0.004298,0.004007,0.003968,0.003374,0.002604,0.002696,0.001896,0.001568,0.001505,0.001203,0.000858,0.000812,0.000523,0.000545,0.000442,0.000309,0.000239,0.000175,0.000178,0.000110,0.000106,0.000058,0.000066,0.000030,0.000031,0.000022,0.000014,0.000013,0.000009,0.000006,0.000004,0.000003,0.000002,0.000002
0.000002,0.000003,0.000004,0.000005,0.000008,0.000012,0.000017,0.000022,0.000029,0.000034,0.000057,0.000068,0.000099,0.000107,0.000161,0.000210,0.000231,0.000271,0.000417,0.000549,0.000746,0.000876,0.001077,0.001165,0.001357,0.001929,0.002440,0.002278,0.002807,0.003772,0.004154,0.005027,0.006056,0.005490,0.007910,0.008342,0.008167,0.008804,0.008482,0.012585,0.010626,0.011568,0.012795,0.015803,0.015750,0.014552,0.018030,0.014707,0.015490,0.014524,0.015987,0.015821,0.016373,0.016069,0.013821,0.013458,0.014422,0.013930,0.012992,0.011085,0.009338,0.010378,0.009823,0.007438,0.007764,0.007091,0.006013,0.005555,0.004769,0.003370,0.003846,0.002689,0.002926,0.002175,0.001819,0.001097,0.001468,0.000996,0.000743,0.000709,0.000512,0.000344,0.000372,0.000296,0.000240,0.000204,0.000119,0.000093,0.000066,0.000051,0.000047,0.000029,0.000016,0.000015,0.000011,0.000007,0.000005,0.000004,0.000003,0.000002
0.000003,0.000003,0.000005,0.000007,0.000010,0.000015,0.000020,0.000027,0.000033,0.000048,0.000065,0.000105,0.000145,0.000162,0.000203,0.000244,0.000388,0.000453,0.000588,0.000766,0.001082,0.001048,0.001119,0.001570,0.001353,0.002129,0.002781,0.003412,0.004431,0.004189,0.005105,0.007123,0.006905,0.008307,0.009489,0.009150,0.010456,0.011871,0.012756,0.014141,0.014069,0.015556,0.016189,0.017071,0.016978,0.016091,0.018199,0.021939,0.024231,0.018945,0.022596,0.019107,0.021543,0.017011,0.019720,0.016601,0.018726,0.016729,0.016115,0.014678,0.015482,0.013399,0.009900,0.010388,0.007995,0.008672,0.006841,0.007320,0.006211,0.005861,0.005017,0.003639,0.002849,0.002580,0.002277,0.001827,0.001463,0.001376,0.001074,0.000933,0.000733,0.000556,0.000405,0.000303,0.000286,0.000203,0.000165,0.000132,0.000095,0.000066,0.000044,0.000036,0.000028,0.000020,0.000012,0.000011,0.000008,0.000004,0.000004,0.000002
0.000004,0.000005,0.000008,0.000010,0.000013,0.000021,0.000027,0.000038,0.000048,0.000067,0.000086,0.000123,0.000152,0.000194,0.000273,0.000351,0.000446,0.000580,0.000658,0.000952,0.001044,0.001167,0.001660,0.001949,0.002527,0.003240,0.003788,0.004024,0.005176,0.005398,0.006096,0.008362,0.009506,0.008315,0.010460,0.011515,0.015971,0.016010,0.017367,0.014879,0.017291,0.022558,0.022630,0.025072,0.023016,0.026559,0.022207,0.021679,0.028178,0.023435,0.025782,0.027767,0.024461,0.022857,0.024097,0.022029,0.021287,0.025411,0.019407,0.017961,0.017161,0.018012,0.015155,0.012751,0.011234,0.009811,0.009529,0.008315,0.007423,0.007160,0.006180,0.004768,0.003939,0.003785,0.003467,0.002139,0.001938,0.001662,0.001249,0.000883,0.000825,0.000686,0.000489,0.000428,0.000348,0.000253,0.000236,0.000166,0.000133,0.000082,0.000063,0.000046,0.000031,0.000025,0.000016,0.000014,0.000009,0.000006,0.000006,0.000003
0.000005,0.000005,0.000008,0.000013,0.000015,0.000026,0.000038,0.000039,0.000057,0.000091,0.000109,0.000141,0.000147,0.000240,0.000276,0.000411,0.000546,0.000692,0.000787,0.001147,0.001381,0.001605,0.001721,0.002337,0.002908,0.003151,0.004256,0.005502,0.006041,0.007127,0.008877,0.008286,0.010642,0.013037,0.012786,0.013144,0.016514,0.019978,0.022154,0.020188,0.024559,0.029974,0.025879,0.031574,0.027686,0.030538,0.034299,0.034826,0.036513,0.030800,0.039668,0.033375,0.036697,0.029020,0.028794,0.026572,0.026176,0.023294,0.025132,0.024035,0.020147,0.021360,0.019718,0.015188,0.016763,0.015306,0.013209,0.010813,0.008404,0.008324,0.008072,0.006372,0.004701,0.003429,0.003062,0.003154,0.002759,0.002050,0.001519,0.001362,0.001171,0.000792,0.000545,0.000535,0.000472,0.000313,0.000217,0.000199,0.000142,0.000124,0.000076,0.000046,0.000046,0.000030,0.000022,0.000018,0.000011,0.000008,0.000006,0.000004
0.000005,0.000009,0.000009,0.000013,0.000019,0.000025,0.000043,0.000056,0.000070,0.000117,0.000134,0.000200,0.000273,0.000300,0.000456,0.000588,0.000637,0.000780,0.001098,0.001274,0.001595,0.001692,0.002743,0.003186,0.003530,0.004234,0.005337,0.006798,0.007224,0.010954,0.008968,0.010670,0.014330,0.015950,0.018197,0.018731,0.021574,0.019348,0.029093,0.029820,0.032334,0.031456,0.032515,0.043850,0.036972,0.036621,0.039013,0.041968,0.036592,0.048062,0.041931,0.039240,0.038520,0.035970,0.038231,0.041149,0.033388,0.034184,0.033277,0.027273,0.025697,0.025326,0.025214,0.020011,0.017584,0.018597,0.014916,0.012323,0.009775,0.012580,0.009051,0.006673,0.005947,0.005590,0.003826,0.003765,0.002680,0.002273,0.002081,0.001735,0.001208,0.001010,0.000737,0.000739,0.000508,0.000395,0.000298,0.000257,0.000170,0.000126,0.000111,0.000071,0.000057,0.000035,0.000030,0.000019,0.000014,0.000010,0.000007,0.000005
0.000005,0.000010,0.000015,0.000017,0.000025,0.000027,0.000050,0.000069,0.000084,0.000121,0.000151,0.000196,0.000326,0.000346,0.000450,0.000549,0.000642,0.001045,0.001383,0.001582,0.002150,0.002672,0.003049,0.003975,0.004840,0.005717,0.007496,0.008180,0.010835,0.013292,0.014974,0.014224,0.014128,0.020670,0.019134,0.024214,0.026761,0.021778,0.036080,0.039815,0.035424,0.040477,0.037580,0.041696,0.047995,0.049417,0.043064,0.053292,0.041023,0.051317,0.047812,0.053926,0.053912,0.046264,0.049399,0.046516,0.038528,0.037353,0.041637,0.035425,0.032081,0.029792,0.030843,0.021715,0.024015,0.019453,0.020842,0.018409,0.014620,0.011946,0.009067,0.008370,0.006581,0.006304,0.006035,0.003934,0.004016,0.003160,0.003230,0.001718,0.001673,0.001220,0.001334,0.000800,0.000621,0.000554,0.000342,0.000262,0.000223,0.000151,0.000129,0.000075,0.000073,0.000046,0.000041,0.000023,0.000020,0.000012,0.000009,0.000006
0.000008,0.000013,0.000018,0.000022,0.000031,0.000047,0.000063,0.000085,0.000112,0.000146,0.000195,0.000259,0.000334,0.000451,0.000609,0.000796,0.000887,0.001296,0.001589,0.001622,0.002447,0.003092,0.004119,0.004548,0.005313,0.007233,0.009380,0.010426,0.012192,0.011530,0.012671,0.016551,0.023301,0.019626,0.022971,0.026589,0.034779,0.032567,0.041528,0.036565,0.047107,0.049226,0.056263,0.050709,0.059601,0.062842,0.054129,0.057249,0.063681,0.058707,0.062743,0.055463,0.066650,0.064120,0.064318,0.057215,0.050457,0.046920,0.044109,0.045485,0.045360,0.040537,0.033302,0.031334,0.028105,0.022294,0.021734,0.020293,0.018953,0.018143,0.012187,0.011729,0.010813,0.008967,0.005373,0.005649,0.005061,0.004220,0.003224,0.002567,0.001981,0.001709,0.001208,0.000925,0.000722,0.000523,0.000393,0.000310,0.000274,0.000208,0.000162,0.000115,0.000087,0.000067,0.000043,0.000033,0.000019,0.000015,0.000010,0.000009
0.000011,0.000012,0.000019,0.000026,0.000038,0.000043,0.000076,0.000092,0.000111,0.000198,0.000242,0.000374,0.000443,0.000524,0.000713,0.001081,0.001274,0.001713,0.002139,0.002376,0.003070,0.004464,0.004461,0.005824,0.007425,0.008752,0.010006,0.013608,0.013002,0.015427,0.018152,0.021398,0.020248,0.027324,0.030256,0.035277,0.039654,0.049764,0.040000,0.050008,0.058555,0.048557,0.067780,0.075797,0.068764,0.065898,0.074991,0.075557,0.077782,0.074779,0.070196,0.076091,0.074516,0.068803,0.064091,0.062152,0.069637,0.064384,0.050427,0.042342,0.044726,0.038792,0.042827,0.038052,0.035997,0.034521,0.029112,0.023306,0.023130,0.016683,0.015945,0.013617,0.011899,0.010041,0.009048,0.006801,0.006057,0.004521,0.004133,0.003432,0.002294,0.001775,0.001798,0.001159,0.001123,0.000683,0.000625,0.000453,0.000301,0.000215,0.000181,0.000146,0.000107,0.000087,0.000057,0.000038,0.000029,0.000019,0.000012,0.000008
0.000012,0.000015,0.000020,0.000034,0.000049,0.000064,0.000076,0.000125,0.000158,0.000233,0.000283,0.000456,0.000565,0.000663,0.000910,0.001101,0.001847,0.002022,0.002034,0.002544,0.004361,0.004014,0.005894,0.008818,0.008550,0.010314,0.014115,0.015118,0.017461,0.021539,0.024687,0.029313,0.030411,0.033822,0.041602,0.040885,0.048710,0.052913,0.056686,0.057193,0.066761,0.071370,0.079767,0.072779,0.074346,0.086140,0.089884,0.089323,0.075543,0.093939,0.077715,0.092843,0.088931,0.093827,0.080324,0.084396,0.060859,0.082800,0.067433,0.053243,0.064086,0.056697,0.053482,0.043082,0.044192,0.040283,0.034876,0.028435,0.025883,0.021804,0.016757,0.013985,0.014112,0.014042,0.011443,0.008864,0.006452,0.005935,0.004394,0.003183,0.003038,0.002540,0.001797,0.001508,0.001431,0.000987,0.000656,0.000516,0.000401,0.000346,0.000242,0.000153,0.000117,0.000088,0.000056,0.000046,0.000035,0.000021,0.000015,0.000010
0.000015,0.000019,0.000027,0.000041,0.000056,0.000077,0.000101,0.000137,0.000187,0.000287,0.000388,0.000511,0.000654,0.000836,0.000867,0.001305,0.001920,0.002198,0.002572,0.003955,0.004129,0.006124,0.007579,0.008354,0.009117,0.011881,0.015195,0.017907,0.018416,0.018672,0.027605,0.029703,0.034566,0.040975,0.046355,0.048744,0.058280,0.061177,0.058482,0.087380,0.077003,0.080360,0.094456,0.077281,0.090321,0.099190,0.101717,0.091490,0.093117,0.113216,0.114028,0.126581,0.117170,0.109011,0.094993,0.101866,0.077692,0.091217,0.093198,0.070714,0.080942,0.074244,0.063460,0.060060,0.048391,0.045792,0.034888,0.042316,0.036541,0.024084,0.022321,0.016708,0.017341,0.013913,0.010353,0.009487,0.008741,0.007292,0.004712,0.004530,0.003085,0.002798,0.002511,0.001753,0.001534,0.001127,0.000686,0.000555,0.000448,0.000394,0.000307,0.000211,0.000177,0.000112,0.000087,0.000062,0.000041,0.000024,0.000017,0.000016
0.000017,0.000026,0.000033,0.000042,0.000077,0.000112,0.000141,0.000157,0.000214,0.000343,0.000535,0.000596,0.000804,0.001003,0.001480,0.001506,0.002198,0.003157,0.002381,0.004706,0.005071,0.006754,0.006559,0.010681,0.013082,0.013665,0.017940,0.020399,0.024439,0.031593,0.027653,0.036348,0.037759,0.052630,0.055758,0.065501,0.085457,0.072941,0.090904,0.079874,0.089300,0.096562,0.114755,0.113606,0.121145,0.115049,0.128630,0.134784,0.135047,0.135605,0.134476,0.137481,0.105365,0.128162,0.132462,0.106687,0.112929,0.120944,0.104336,0.095178,0.080192,0.079080,0.089131,0.060286,0.047855,0.055815,0.045864,0.044878,0.038111,0.034375,0.031679,0.019909,0.019031,0.016753,0.014458,0.010443,0.008996,0.010902,0.005908,0.005071,0.003608,0.003356,0.002556,0.001818,0.001563,0.001260,0.000885,0.000804,0.000506,0.000526,0.000296,0.000245,0.000177,0.000132,0.000092,0.000078,0.000044,0.000038,0.000023,0.000015
0.000019,0.000027,0.000040,0.000054,0.000080,0.000107,0.000149,0.000180,0.000297,0.000321,0.000438,0.000633,0.000880,0.001142,0.001604,0.001912,0.002388,0.003201,0.004282,0.005181,0.006323,0.007949,0.007876,0.011262,0.014972,0.018001,0.024978,0.021245,0.032881,0.032220,0.042087,0.043298,0.052269,0.061312,0.071692,0.077824,0.086731,0.096844,0.112514,0.117718,0.098801,0.117645,0.135471,0.140033,0.108928,0.151461,0.157301,0.158952,0.170478,0.172576,0.165784,0.154979,0.152729,0.163415,0.167323,0.122797,0.137742,0.114894,0.124153,0.114072,0.107360,0.101348,0.073658,0.077766,0.079298,0.068936,0.063055,0.052697,0.042521,0.039937,0.030673,0.028570,0.023361,0.021461,0.016147,0.014186,0.012161,0.008988,0.008311,0.006821,0.004368,0.003713,0.002989,0.002786,0.001730,0.001727,0.001282,0.001012,0.000681,0.000533,0.000343,0.000279,0.000213,0.000125,0.000121,0.000071,0.000049,0.000037,0.000026,0.000019
